,date,title,target
599,2022-04-07,"προβλήματα εμφανίζουν οι αποχετεύσεις στην αθήνα, τα λύματα ανεβαίνουν στην επιφάνεια",1
559,2022-04-08,"ο λογαριασμός της δεη δεν είναι ακριβός αν δεν ανοίξεις ποτέ τον φάκελο, σύμφωνα με 20χρονο φοιτητή από το παγκράτι",1
524,2022-04-08,"ενοχλημένα τα καταδικασμένα μέλη της χρυσής αυγής, τονίζουν ότι στην βουλή ανήκουν μόνο έλληνες ναζί",1
592,2022-04-11,απομακρύνθηκε από το οικονομικό φόρουμ των δελφών νεαρός που δεν έξυνε το μούσι του κατά τη διάρκεια των ομιλιών,1
633,2022-04-11,"ενοχλημένα ακόμη και τα ολογράμματα από τον νίκο ευαγγελάτο, ζήτησαν να μην προβάλλονται στην εκπομπή του",1
595,2022-04-12,ντοκιμαντέρ για τους χατζηφραγκέτα γυρίζει ο πίτερ τζάκσον,1
19030,2022-04-12,"ένας συγγενής θα ελέγχει το πιστοποιητικό των υπολοίπων που έρχονται στα πασχαλινά τραπέζια, επισημαίνει το υπουργείο υγείας",1
12584,2022-04-12,ενθουσιασμένος ο δημήτρης λιγνάδης από τον ψυχολογικό βιασμό στον οποίο υποβάλλει τους μηνυτές του ο αλέξης κούγιας,1
2300,2022-04-13,έκκληση στον γιώργο μπαρτζώκα να αποφύγει τις προσβολές στα θεία στους αγώνες της μεγάλης εβδομάδας απηύθυνε η ιερά σύνοδος,1
12642,2022-04-13,προνοητικός 66χρονος ξεκίνησε ήδη να ασχολείται με τη σούβλα για το πασχαλινό τραπέζι,1
12643,2022-04-14,σε επιφυλακή ο κρατικός μηχανισμός για την ηλιακή καταιγίδα - πού θα στείλει μήνυμα το 112,1
18324,2022-04-14,αρνητής μάσκας αρνείται να δει το the masked singer,1
12645,2022-04-14,οριστικά εκτός νόμου όσοι στέκονται αριστερά στις κυλιόμενες σκάλες,1
3511,2022-04-15,story με την πεντάδα που πρέπει να ξεκινάει ο παναθηναϊκός κάθε αγώνα θα ανεβάζει στο εξής ο δημήτρης γιαννακόπουλος,1
18537,2022-04-15,με τη θυσία ενός ελεύθερου επαγγελματία ξεκίνησαν οι εργασίες του 3ου συνεδρίου του συριζα,1
5671,2022-04-15,τα καινούργια cocomelon δεν έχουν την ψυχή των παλιών,1
18282,2022-04-15,ένα νέο και καθόλου ύποπτο κατάστημα με την ονομασία «366shop» έκανε σήμερα την εμφάνιση του στο σκρουτζ,1
3513,2022-04-18,σε διαπραγματεύσεις με το βρετανικό μουσείο για να πάρει τα ελγίνεια σπίτι του βρίσκεται ο κυριάκος μητσοτάκης,1
3457,2022-04-18,τουλάχιστον μία φορά τον χρόνο και κάθε φορά σε διαφορετική πόλη στο εξής το συνέδριο του συριζα,1
17162,2022-04-19,"κέρκυρα: κανένας σεβασμός, έβγαλαν βόλτα σκήνωμα αγίου την ώρα που νεαροί έτρωγαν σουβλάκι",1
3560,2022-04-19,«αναδρομικά» μαρτίου: οι 30 μέρες που συγκλόνισαν τον κόσμο,1
5642,2022-04-19,η ρώγα του πρωθυπουργού μας είναι πολύ πιο ωραία και σκληρή από του μακρόν,1
10766,2022-04-20,σκέψεις να βυθιστεί το κατάκολο για να επιταχυνθούν οι γεωτρήσεις για εύρεση υδρογονανθράκων,1
10737,2022-04-20,"αισιόδοξος παραμένει ο ιούδας, πιστεύει πως ο χριστός δεν θα αναστηθεί και μετά την ορθόδοξη σταύρωση",1
17169,2022-04-21,βέβαιος ότι είδε τον χριστό δηλώνει 20χρονος φοιτητής που γιόρταζε χθες όλη μέρα με τους φίλους του το 420,1
18518,2022-04-22,ενθουσιασμένος που θα κάνει πάσχα στο χωριό δηλώνει ο κορωνοϊός,1
18077,2022-04-23,παραλίγο τραγωδία σε κεντρική διασταύρωση της αθήνας από τη σύγκρουση δύο επιταφίων,1
10744,2022-04-26,τα ελληνικά σκοπεύει να καθιερώσει ως βασική γλώσσα του twitter ο elon musk,1
12630,2022-04-26,παρούσα και φέτος στο πασχαλινό τραπέζι η 93χρονη θεία που ήταν πέρσι ο λόγος να πάτε «γιατί λογικά θα τη δείτε για τελευταία φορά»,1
373,2022-04-27,καρδιαγγειακές παθήσεις προκαλεί φωτογραφία που ανέβασε 26χρονη στο instagram,1
5602,2022-04-27,"χαλάλι που ήμουν όλη την κυριακή του πάσχα στην τουαλέτα, η μαγειρίτσα της τζένης δεν παίζεται",1
19089,2022-04-27,επιδότηση για την αγορά φρέντο ανακοίνωσε η κυβέρνηση,1
17170,2022-04-28,δεν έχετε φίλους; 5 πιθανές αιτίες και συμβουλές,1
335,2022-04-28,"το πολύ 15 λεπτά ακόμη γρηγόρη αρναούτογλου στην τηλεόραση αντέχει το ελληνικό κοινό, έρευνες έδειξαν",1
5578,2022-04-29,να παίζετε προσυμπληρωμένα δελτία του τζόκερ,1
18951,2022-04-29,"ανακαλείται η άδεια του τομ χανκς, καλείται να πιάσει σκοπιά στην αντίπαρο",1
1600,2022-05-02,να χαρεί τη ζωή του προτού γίνει πρωθυπουργός συμβουλεύει τον γιο του ο κυριάκος μητσοτάκης,1
1578,2022-05-03,ο γιώργος αυτιάς θα αποσυνδέει το ρεύμα στις οικογένειες που δεν έχουν να πληρώσουν,1
18601,2022-05-03,πλήγμα για τη βιομηχανία μπρελόκ της χώρας η κατάργηση του πιστοποιητικού εμβολιασμού,1
5543,2022-05-04,είμαστε με τους αδύναμους εκτός κι αν ο δυνατός είναι η ρωσία,1
1547,2022-05-04,"σε 40 δευτερόλεπτα φεύγουν οι περισσότερες βιταμίνες από φρεσκοστυμμένο χυμό, σύμφωνα με τις ίδιες",1
17177,2022-05-05,υπερβολικά ζηλιάρα κοπέλα κάνει σκηνή επειδή το 14χρονο αγόρι της ακόμα θηλάζει,1
1531,2022-05-05,"αποφασισμένες να κατακτήσουν ακόμη συντομότερα τον κόσμο δηλώνουν οι γάτες, μετά τα τελευταία γεγονότα",1
5507,2022-05-06,"δεν μπορούν να σε χώσουν για δουλειά το σαββατοκύριακο, αν φεύγεις συνέχεια τριήμερο",1
18150,2022-05-07,αυτοκίνητο με μηδενική κατανάλωση βενζίνης κατασκεύασαν έλληνες ερευνητές,1
17187,2022-05-09,ιδιαίτερα ενοχλημένος 37χρονος εργαζόμενος που πρέπει να δουλέψει ξανά δευτέρα,1
9075,2022-05-09,νέα εσωκομματική ψηφοφορία για την αλλαγή του ονόματος του νίκου ανδρουλάκη σε νίκος ανδρουλάκης-παπανδρέου θα πραγματοποιήσει το κίνημα αλλαγής,1
631,2022-05-10,συγκινημένος ο αντώνης σαμαράς που όλη η χώρα αναφωνούσε χθες «σκύψε ευλογημένη»,1
584,2022-05-10,στη βολιώτικη παταούγκα θα διαγωνιστούν οι παίκτες του masterchef,1
513,2022-05-11,σε οδηγό περιπολικού που σταμάτησε σε κόκκινο το βραβείο του αστυνομικού της χρονιάς ,1
552,2022-05-11,το δικαίωμα να ντυθεί τίγρης σε ασκήσεις του νατο θα κερδίζει ο νικητής της φορολοταρίας κάθε μήνα,1
17188,2022-05-12,διορθώθηκε η βλάβη στο πληκτρολόγιο 65χρονου που έβαζε κόμματα αντί για αποσιωπητικά,1
452,2022-05-12,41χρονος βέβαιος ότι θα επιστρέψει στη μόδα το minidisc μετά την απόσυρση του ipod,1
878,2022-05-13,4 ακόμη ψεύτικα ονόματα φυτών προστέθηκαν στον κατάλογο των ανθοπωλών της χώρας τον τελευταίο μήνα,1
17202,2022-05-13,υπό την επήρεια κεταμίνης θα παρουσιάσει το σημερινό «φως στο τούνελ» η αγγελική νικολούλη,1
839,2022-05-16,τις πιο ευτυχισμένες ημέρες της ιστορίας της ζει η ουκρανία μετά τον θρίαμβο στην eurovision,1
5478,2022-05-16,"χαίρομαι που ο κόσμος επέλεξε κάποιον φρέσκο και άφθαρτο, θα προσπαθήσω να τους δικαιώσω",1
18409,2022-05-16,απρόσμενη νίκη του αλέξη τσίπρα στις εκλογές του συριζα,1
17203,2022-05-17,απαίσια ζωγραφιά 5χρονου μπήκε για κάποιο λόγο στο ψυγείο οικογένειας,1
802,2022-05-17,το μυστικό μακροζωίας του κωνσταντίνου μητσοτάκη ζήτησε ο τζο μπάιντεν να του αποκαλύψει ο πρωθυπουργός,1
1017,2022-05-18,μεθυσμένη από την πρώτη μισή ώρα ήταν στη δεξίωση του λευκού οίκου η νίκη κεραμέως,1
975,2022-05-18,κορμοράνοι ήταν τα 59 μέλη που έκαναν προσφυγή κατά του γηπέδου του παναθηναϊκού στον βοτανικό,1
17204,2022-05-19,δωρεάν διακοπές στο metaverse θα μπορούν να κάνουν με τους κωδικούς του taxisnet οι δικαιούχοι κοινωνικού τουρισμού,1
6258,2022-05-20,αίτημα για άμεση επιστροφή της τσσκα μόσχας στην ευρωλίγκα κατέθεσε ο ολυμπιακός,1
17799,2022-05-21,"όλο και συχνότερες οι προτάσεις γάμου με πιτόγυρο, σύμφωνα με πληροφορίες",1
6226,2022-05-23,στο κολοσσαίο της ρώμης θα διεξάγεται ο τελικός κυπέλλου ελλάδας μέχρι το 2027,1
12623,2022-05-23,σοκ και συγκίνηση: 36χρονος χρησιμοποίησε τη λέξη «τσατσιά» μετά απο 7 χρόνια,1
1892,2022-05-24,"δεν πρέπει με τίποτα να ταϊστεί μετά τα μεσάνυχτα η μαρίνα πατούλη, προειδοποιούν οι επιστήμονες",1
12628,2022-05-24,ειδικό αξιωματικό δημιουργίας memes προσέλαβε η ελας,1
5440,2022-05-25,"αν δεν παίξει ο marcus smart στον πέμπτο τελικό, οι celtics θα έχουν πρόβλημα",1
17325,2022-05-26,αντικειμενικά μέτρια φωτογραφία προφίλ στο facebook αποθεώνεται από τους φίλους 29χρονης,1
474,2022-05-26,"αυστηροποιείται το νομικό πλαίσιο για την οπλοκατοχή στις ηπα, οι αγοραστές θα πρέπει να ορκιστούν ότι δεν θα δολοφονήσουν παιδάκια",1
12580,2022-05-27,την αποστρατιωτικοποίηση της καβύλης στηρίζουν 8 στους 10 φαντάρους,1
12562,2022-05-27,μόνο σε περίπτωση αντιγραφής θα τιμωρούνται στο εξής οι φοιτητές με ευθείες βολές κροτίδων στο κεφάλι τους,1
18530,2022-05-28,λύγισε ο μπιλ γκέιτς: παραδέχτηκε ότι κατασκεύασε τον κορωνοϊό για να πλήξει προσωπικά τον μπάμπη από το μπραχάμι,1
5456,2022-05-30,"συγχαρητήρια επιστολή στην uefa απέστειλε η επο, ευχήθηκε του χρόνου να υπάρξει τουλάχιστον ένας τραυματισμός ποδοσφαιριστή από αντικείμενο",1
5407,2022-05-30,"πέρσες, σας τρέξαμε μια φορά και θα το κάνουμε ξανά αν χρειαστεί",1
3847,2022-05-31,γυμνή φωτογραφία διάσημης ελληνίδας μόλις τρία κλικ σε άλλα σάιτ μακριά,1
1188,2022-05-31,"τον αφορισμό όποιου χριστιανού δεν υποστηρίζει τη νότιγχαμ φόρεστ στην αγγλία, αποφάσισε η ιερά σύνοδος",1
18013,2022-06-01,σε κίνδυνο τα πηγούνια χιλιάδων ελλήνων μετά την κατάργηση της μάσκας,1
41,2022-06-01,με δύο χιτώνια και δέκα χακί τ-shirt έφυγε ο κ. μητσοτάκης απο το μοναστηράκι,1
17211,2022-06-01,τη λύση της πορνείας εξετάζει 34χρονος που έχει να πάει σε τρεις γάμους σε νησί αυτό το καλοκαίρι,1
17216,2022-06-02,"μυστήριο στις εκκλησίες της χώρας, έρπη γέμισαν οι εικόνες της παναγίας",1
17217,2022-06-02,υπ. υγείας: εξακολουθεί να συνιστάται η χρήση μάσκας γύρω από τον λαιμό,1
18737,2022-06-02,αιφνιδιασμένοι οι έλληνες που το καλοκαίρι κάνει ζέστη,1
12408,2022-06-03,"νέα υπηρεσία από τον δ. χατζηγεωργίου, με 150 ευρώ τον χρόνο περιγράφει τη ζωή σου",1
18143,2022-06-04,ανησυχία προκαλούν τα αυξανόμενα κρούσματα ανδρικής εσπαντρίγιας στη χώρα,1
18021,2022-06-05,θαύμα: 28χρονος άνδρας περπάτησε πάνω στο νερό μετά από συνάντηση με τσούχτρα,1
12409,2022-06-06,σκηνοθέτης βέβαιος ότι ο μόνος τρόπος να φανεί χαρακτήρας σειράς μεγαλύτερος λόγω flash forward είναι να αφήσει γένια,1
12613,2022-06-08,6 ιουνίου ξεκίνησε τα πους απς 30χρονος για φέτος,1
18087,2022-06-09,μήνυση ερντογάν κατά του ebay για τη χρήση της λέξης «μπέη»,1
12612,2022-06-14,ειδικά παντελόνια με οκτώ τρύπες για χταπόδια σχεδιάζει πλέον η μαρέβα γκραμπόφσκι-μητσοτάκη,1
5373,2022-06-14,"μέχρι το 2019 οι μωβ μέδουσες προτιμούσαν τουρκία, ιταλία και κροατία για διακοπές",1
1568,2022-06-15,36χρονος ορκίζεται ότι πάντα έκλαιγε όταν έβαζε βενζίνη στο αυτοκίνητο,1
1544,2022-06-15,για συμβολικό τριήμερο στα ίμια ετοιμάζεται ο κυριάκος μητσοτάκης,1
12494,2022-06-16,"μέχρι τον σεπτέμβριο αναμένεται να έχει λυθεί εντελώς το κυκλοφοριακό, μετά την τιμωρία της μούντζας με αφαίρεση διπλώματος",1
17861,2022-06-16,χωρίς ειδικό σε θέματα ομορφιάς μένει η νέα δημοκρατία μετά τον αποκλεισμό της αφροδίτης λατινοπούλου,1
18323,2022-06-17,έκρηξη σημειώθηκε σε αυτοκίνητο κάγκουρα που δυνάμωσε τη μουσική χωρίς να ανοίξει τα παράθυρα,1
315,2022-06-17,"στη γαδα οδηγήθηκε ο νίκολα μιλουτίνοβ, συνελήφθη για χιλιάδες φάουλ που έκανε όσο ήταν εκτός ελλάδας",1
360,2022-06-17,σε κρυπτονόμισμα αναμένεται να μετατραπεί τους επόμενους μήνες το σουβλάκι,1
18052,2022-06-18,δώρο ένα μάθημα επιλογής θα προσφέρουν τα ταξί μετά την αύξηση του κομίστρου,1
12616,2022-06-20,σποτ με παιδάκι σε κρεβάτι μαζί με δύο παπάδες κυκλοφόρησε σαν απάντηση στην επίμαχη διαφήμιση,1
405,2022-06-20,αεροσκάφος αεροσκάφου θα ονομαστεί το κυβερνητικό embraer που δωρίστηκε στην κύπρο,1
2334,2022-06-21,τοποθετήθηκε το άγαλμα του μαρμαρωμένου βασιλιά στο νέο γήπεδο της αεκ,1
5349,2022-06-21,θα ήμουν καλύτερα αν δεν είχα κολλήσει κορονοϊό,1
5326,2022-06-22,"καύσωνα, γαμ@*σαι",1
2283,2022-06-22,γυμνά καλώδια με ρεύμα αντί για χρήματα θα λάβουν όσοι πολίτες χάσουν την προθεσμία για το power pass,1
19307,2022-06-23,νόμιμος ο γάμος μεταξύ ανθρώπου και κλιματιστικού στις ηπα,1
12496,2022-06-23,ρεπορτάζ για το πώς να κλέβεις πορτοφόλια στο μετρό θα παρουσιάσει σήμερα η ερτ,1
1893,2022-06-23,πάρτι στο απθ διοργανώνει το επόμενο σαββατοκύριακο η νίκη κεραμέως,1
1931,2022-06-24,γραφικός δημοσιογράφος ασχολείται ακόμη με τον πόλεμο στην ουκρανία,1
17227,2022-06-27,τη θανάτωση των παιδιών που δεν χειροκροτάνε με αρκετό ενθουσιασμό τα ζώα αποφάσισε το αττικό ζωολογικό πάρκο,1
5296,2022-06-27,"περνάω ήδη υπέροχα, χθες έπινα παρέα με τον σινάτρα και τον γουόρχολ",1
448,2022-06-28,tweets του στέφανου τσιτσιπά μελέτησε η g7 στην προσπάθεια να λυθούν τα προβλήματα της ανθρωπότητας,1
528,2022-06-28,μετάνιωσε που κάπνισε από το ίδιο τρίφυλλο με την νίκη κεραμέως ο alice cooper,1
409,2022-06-29,επιτρέπει την εκτέλεση βρεφών με νόμιμο όπλο αμέσως μετά τη γέννα το ανώτατο δικαστήριο των ηπα,1
358,2022-06-29,2 μήνες προσδόκιμο ζωής για όσους καταναλώσουν πατάτες με φύτρες,1
277,2022-06-30,ρόλο που δεν είναι κόπανος δέχτηκε να παίξει ο χρήστος λούλης,1
314,2022-06-30,ημέρα παιδικής εργασίας η 4η ιουλίου για τα ελληνικά νησιά,1
17231,2022-07-01,το τει πάφου έβαλε ως πρώτη επιλογή στο μηχανογραφικό ο πρώτος πρώτων,1
17235,2022-07-04,μόνο αυτοκόλλητα «ο χώρος προστατεύεται» πουλάνε πλέον οι εταιρείες συναγερμών,1
1049,2022-07-05,πόρτα έφαγε 18χρονος που προσπάθησε να μπει στη συναυλία του λεξ χωρίς μπανάνα,1
12602,2022-07-05,"στην νέα σμύρνη παραμένουν ακόμη οι ρουμάνοι πυροσβέστες, δύο μέρες μετά τη συναυλία του λεξ",1
1370,2022-07-06,"σε εξαιρετικό επίπεδο βρίσκεται η ελευθεροτυπία στη χώρα, σύμφωνα με την πλειονότητα των μμε",1
1328,2022-07-06,ανάκληση αδειών όλων των επιδημιολόγων αποφάσισαν τα τηλεοπτικά κανάλια της χώρας,1
4072,2022-07-07,το πτώμα του jim morrison θα έρθει για συναυλία στην ελλάδα,1
12604,2022-07-07,τατουάζ στο χέρι τις φορές που έχουν κολλήσει κορονοϊό θα πρέπει να κάνουν οι έλληνες πολίτες,1
4109,2022-07-08,αποκάλυψη: ηθοποιοί τρεις στους τέσσερις επιβάτες του τραμ,1
18671,2022-07-08,την απονομή σύνταξης στους scorpions αποφάσισε η βουλή,1
19345,2022-07-08,αποθεώθηκε άνδρας που ξαναγέμισε το νερό στο ψυγείο,1
5276,2022-07-08,δεν καταλαβαίνω πώς γίνεται να μην είχε παραιτηθεί τόσο καιρό ο μπόρις τζόνσον,1
19210,2022-07-09,την κατασκευή αγωγού που θα μεταφέρει φρέντο στη δυτική ευρώπη μελετά η κυβέρνηση,1
19274,2022-07-09,eρασιτέχνης μελισσοκόμος που έβλεπε επί τρία χρόνια τις άγριες μέλισσες δεν είδε ούτε μία μέλισσα,1
18747,2022-07-10,κοίτασμα πετρελαίου ανακάλυψε έλληνας οικογενειάρχης που κάρφωνε επί 15 λεπτά την ομπρέλα του σε παραλία,1
233,2022-07-11,χωρίς τη βοήθεια κασκαντέρ χειροκρότησε τους πόντους του τζόκοβιτς στο wimbledon ο τομ κρουζ,1
5293,2022-07-11,πώς κατάλαβαν ότι ο συγκεκριμένος ιάπωνας ήταν ο πρώην πρωθυπουργός αναρωτιούνται οι δημοσιογράφοι του αντ1,1
12603,2022-07-12,σκηνές με ενσωματωμένα έντομα πωλούνται στα είδη camping για ακόμη πιο αληθινή εμπειρία,1
18361,2022-07-12,μυστηριώδης συσκευή ανακαλύφθηκε σε ελληνικό σπίτι,1
5266,2022-07-12,ένα στα τρία άρθρα του «κουλουριού« θα περιέχει καυτές φωτογραφίες μοντέλων από εδώ και στο εξής,1
462,2022-07-13,το γήπεδο αγία σοφία ψάχνει να εντοπίσει από χθες στη φωτογραφία του σύμπαντος 56χρονος αεκτζής,1
17802,2022-07-13,ειδικό μοντέλο με πεντακόσιες προεγκατεστημένες βρισιές ετοιμάζει για την ελληνική αγορά η tesla,1
413,2022-07-13,στην ύλη των μαθηματικών κατεύθυνσης θα προστεθεί ο τρόπος ανακοίνωσης των κρουσμάτων στην ελλάδα,1
17913,2022-07-14,δισεκατομμύρια μονές κάλτσες και καπάκια από τάπερ εντόπισε το νέο τηλεσκόπιο της nasa,1
12606,2022-07-14,εξαπατημένο από την υποκριτική τέχνη του δημήτρη λιγνάδη δηλώνει το μικτό ορκωτό δικαστήριο,1
12610,2022-07-14,όλα λάθος τα έφερε ξανά σερβιτόρος που δεν σημειώνει την παραγγελία,1
18762,2022-07-15,χωρίς καλλιτεχνικό διευθυντή μένουν οι φυλακές κορυδαλλού,1
5899,2022-07-15,χιλιάδες παραιτήσεις ελλήνων εργαζομένων σημειώθηκαν χθες μετά την καταβολή του power pass,1
18152,2022-07-16,εντυπωσιακό: δύο φορές κατάφερε να φορτίσει το κινητό του πολίτης με τα χρήματα του power pass,1
18677,2022-07-18,νεκρά από τα γέλια εκατοντάδες ψάρια μετά από συνάντηση με άνδρα που φορούσε ολοπρόσωπη μάσκα κολύμβησης,1
5891,2022-07-18,"«ούτε τέλεια, ούτε τραγικά» χαρακτήρισαν οι ειδικοί τα επίπεδα ουσιών στο σημείο που κατέπεσε το αεροσκάφος antonov",1
18030,2022-07-18,πρωτοφανής καύσωνας στο παρίσι: έλιωσε πίνακας του σαλβαντόρ νταλί,1
5249,2022-07-18,"δεν είναι αληθινοί αυτοί που διαβάζουν τα κείμενα για την αποφυλάκιση λιγνάδη στις παραστάσεις, είναι ηθοποιοί",1
19178,2022-07-19,συνελήφθη από την αστυνομία πωλητής καρπουζιών που δεν λεγόταν βαγγέλης,1
15,2022-07-19,ανυπομονεί να ανάψει καπνογόνο στην τόσκα του πουτσίνι 20χρονος φανατικός της όπερας,1
47,2022-07-19,ξεκίνησε ήδη να λέει τις ατάκες του για να προλάβει το πρώτο επεισόδιο τον οκτώβριο ο ορφέας αυγουστίδης,1
12572,2022-07-20,τυπωμένα σε χαρτί υγείας θα στέλνει πλέον τα δελτία τύπου ο αλέξης κούγιας,1
17856,2022-07-20,"ειδικοί στην κατάσβεση πυρκαγιών είναι 9 στους 10 φίλους σας στα σόσιαλ, σύμφωνα με έρευνα",1
12598,2022-07-21,33χρονη οδηγεί προς τη δουλειά έχοντας την ψευδαίσθηση ότι σήμερα θα βρει την όρεξη να εργαστεί,1
5217,2022-07-21,οι φωτιές είναι η τιμωρία του θεού για τα μητσοτάκη γ@*@σαι,1
18717,2022-07-23,νεαρός έμαθε ποντιακούς χορούς στην προσπάθεια του να σκοτώσει κατσαρίδα,1
18759,2022-07-24,ενήμερη η χώρα για τη ζέστη μετά από ανάρτηση φωτογραφίας με θερμόμετρο αυτοκινήτου στο facebook,1
1019,2022-07-25,water pass: πλατφόρμα για παροχή μπουκαλιών νερού δημιουργεί η κυβέρνηση ως απάντηση στον καύσωνα,1
12611,2022-07-25,group chat με όλες τις περιοχές που καίγονται αυτή τη στιγμή έφτιαξε το 112,1
934,2022-07-26,κατάλαβε τι σημαίνει να μην έχεις αξιοπρέπεια ο άστεγος καλεσμένος της προέδρου της δημοκρατίας όταν άκουσε το λόγο της,1
970,2022-07-26,επίτιμος δημότης γλυφάδας ανακηρύχθηκε ο μουσικός που πήγε με σαγιονάρες στη γιορτή της δημοκρατίας,1
848,2022-07-27,γιατί κανείς δεν έπινε από το ποτό που τους προσέφερε στην κλήρωση της super league αναρωτιέται ο βαγγέλης μαρινάκης,1
889,2022-07-27,"ναυάγησαν τα σχέδια παρακολούθησης του νίκου ανδρουλάκη, έπαιρνε διαρκώς ο ύπνος όσους τον άκουγαν",1
804,2022-07-28,στον αποκεφαλισμό των υπαλλήλων που δεν είναι ιδιαίτερα αποδοτικοί συμφώνησαν μητσοτάκης-μπιν σαλμάν,1
268,2022-07-29,έτσι όπως πάμε θα μας κόψουν και τις ντίκπικς για τις φωτογραφίες που στέλνουμε στα κάστινγκ,1
17236,2022-07-29,50 ευρώ ακριβότερα χρεώνει φέτος το δωμάτιο ιδιοκτήτης που έφτιαξε την κεραία της τηλεόρασης ώστε να πιάνει και το κανάλι της βουλής,1
19261,2022-07-31,στα ύψη οι πωλήσεις τάπερ μετά την ανακοίνωση των βάσεων,1
18392,2022-08-01,αγωνία για χρήστη του facebook που δεν ανέβασε τον ‘αύγουστο’ του νίκου παπάζογλου,1
18917,2022-08-01,με ανυπομονησία περιμένουν οι έλληνες να περάσουν τις διακοπές τους κοιτάζοντας τα κινητά τους,1
4200,2022-08-01,ήχους από τζιτζίκια θα παίζουν τα μουσικά ραδιόφωνα μέχρι τα τέλη αυγούστου,1
17824,2022-08-02,νεαρός πέρασε στην ιατρική ακούγοντας τα προβλήματα υγείας των συγγενών του,1
4169,2022-08-02,ενοχλημένος με όσα συζητάνε για εκείνον μεταξύ τους οι έλληνες στο τηλέφωνο δηλώνει ο κυριάκος μητσοτάκης,1
17791,2022-08-02,"τίποτα δεν έχει συμβεί πραγματικά αν δεν το δημοσιοποιήσεις στα σόσιαλ, επιβεβαιώνουν ειδικοί",1
19354,2022-08-03,αποθεώθηκε άνδρας που κατάφερε να ξεχωρίσει φιδάκι για τα κουνούπια χωρίς να το σπάσει,1
18655,2022-08-03,χωρίς αποτέλεσμα έληξε επιστημονικό συνέδριο με θέμα γιατί η θάλασσα είναι κρύα στην αρχή αλλά μετά τη συνηθίζεις,1
4131,2022-08-03,ίχνη από 137 διαφορετικά είδη μουσικής ταυτόχρονα ανιχνεύθηκαν σε παραλία των κυκλάδων,1
18895,2022-08-04,"το μόνο χειρότερο από το να ταξιδέψεις με ryanair είναι να ταξιδέψεις δύο φορές με ryanair, επιβεβαιώνουν επιβάτες",1
17237,2022-08-04,έξαλλος 37χρονος που του ζήτησαν να κάνει κάτι στη δουλειά,1
17238,2022-08-05,"για διακοπές από σήμερα οι ρεπόρτερ του «κουλουριού», στόχος να κολλήσουν κορονοϊό σε όλα τα ελληνικά νησιά",1
18334,2022-08-12,"το όνομα του μιχάλη χρυσοχοΐδη θα δοθεί στον σταθμό του μετρό στα εξάρχεια, σύμφωνα με πληροφορίες",1
18307,2022-08-13,εξαντλημένοι από τη χθεσινή υπερπανσέληνο εκατοντάδες λυκάνθρωποι της χώρας,1
18882,2022-08-14,μάχη με χιλιάδες τρομακτικά έντομα δίνουν οι αθηναίοι που έχουν πάει στα χωριά τους,1
19279,2022-08-16,ξεκινάει η κατασκευή του αυτοκινητόδρομου που θα ενώνει την αθήνα με την τήνο,1
18322,2022-08-17,αγκύλωση στα χέρια από τις πολλές καρδούλες έπαθε 18χρονη,1
18924,2022-08-18,συγκινητικό: ρακετάς καρφώθηκε στην άμμο προσπαθώντας να προλάβει μπαλάκι,1
18630,2022-08-19,σφαιρική ενημέρωση για το πού μας έχουν καταντήσει οι κερατάδες απέκτησε νεαρός που κολύμπησε κοντά σε συνταξιούχους,1
18525,2022-08-19,ανακουφισμένος που είναι ακόμα ζωντανός ο γιώργος μάγγας δηλώνει ο ταπετσέρης που φτιάχνει τα κουστούμια του,1
19364,2022-08-20,κιόσκι με πληροφορίες για τα μνημόνια θα στηθεί στο σημείο που στάθηκε ο γιώργος παπανδρέου στο καστελόριζο,1
17798,2022-08-21,"αυξημένος κίνδυνος σεισμού από το δυνατό κάρφωμα ομπρελών στις παραλίες, προειδοποιούν σεισμολόγοι",1
17961,2022-08-21,εντοπίστηκε το συστατικό της ελληνικής άμμου που μετατρέπει τους έλληνες σε πρωταθλητές τένις,1
17934,2022-08-22,μετεωρολόγοι: αισθητή πτώση της θερμοκρασίας τις επόμενες μέρες λόγω των αστείων για καλό χειμώνα,1
17857,2022-08-23,ανανεωμένος από τις διακοπές του δηλώνει ο κορωνοϊός,1
18321,2022-08-24,νεαρή που τράβηξε χιλιάδες σέλφι στις διακοπές της δεν θυμάται σε ποιο νησί πήγε,1
19122,2022-08-24,αγνοείται η τύχη υπαλλήλου που ευχήθηκε καλό χειμώνα στους συναδέλφους του,1
18912,2022-08-27,τον άγιο φανούριο τίμησε με το σημερινό της λογότυπο η google,1
18004,2022-08-30,«σας τα κάναμε τσουρέκια ή ακόμα;» ρωτάνε τα τζιτζίκια της χώρας,1
18691,2022-08-31,την πρόσληψη ελεύθερου σκοπευτή εξετάζουν οι γείτονες άνδρα που έχει βγάλει εδώ και τρεις μήνες την τηλεόραση στο μπαλκόνι,1
17239,2022-09-01,ακόμη πιο δυστυχισμένος αλλά μαυρισμένος επέστρεψε σήμερα στη δουλειά 37χρονος ιδιωτικός υπάλληλος,1
17945,2022-09-01,παραδειγματική τιμωρία όσων χρησιμοποιούν τη φράση ‘32 αυγούστου’ ζητάνε 9 στους 10 πολίτες της χώρας,1
