,date,title,target
63297,2022-05-02,δολοφονία άλκη: η διαφυγή του 20χρονου και η φωτογραφία «φωτιά»,0
38298,2021-03-06,γιατί η αστυπάλαια δεν είναι το πρώτο πράσινο νησί,0
47311,2021-08-06,βουλευτής της νδ κατά του εργασιακού νομοσχεδίου: ζητάει αλλαγές,0
63444,2022-05-04,το φόρουμ των δελφών και η επιζητούμενη διπλωματική αναβάθμιση,0
69211,2022-08-19,"ααδε: εισοδήματα 5,2 εκ. ευρώ απέκρυψαν 14 επιχειρήσεις εστίασης",0
28917,2020-05-20,ζυγιάζει απειλές και ευκαιρίες ο ερντογάν,0
31644,2020-07-20,γκαίτε: «μαγεία είναι να πιστεύεις στον εαυτό σου»,0
38929,2021-03-17,"μπάιντεν: ο πούτιν είναι δολοφόνος, θα πληρώσει το τίμημα",0
53756,2021-11-19,καταγγελία: «αλωνίζει» η πανδημία στις φυλακές,0
56863,2022-01-08,αίσιο τέλος στο περιστατικό ομαδικής τροφικής δηλητηρίασης στα,0
48964,2021-09-03,ανανεωμένο hyundai kona και νέο kona n line με έως 198 ίππους,0
59881,2022-03-02,το παρασκήνιο πίσω από το σενάριο του «έλληνα ντράγκι»,0
41370,2021-04-27,πληροφορίες για σύλληψη του μένιου φουρθιώτη,0
62230,2022-04-14,"κορονοϊός: 9.308 κρούσματα,, 57 νεκροί και 334 διασωληνωμένοι",0
40775,2021-04-16,"μέση γυναίκα, 36 ετών",0
29411,2020-05-28,διπλωματική ένταση ελλάδας - τουρκίας για το προσφυγικό,0
68285,2022-07-31,«κοχλάζει» το κόσοβο,0
46604,2021-07-25,μελαγχολική δημοκρατία ή μπογδάνος for president,0
69189,2022-08-19,διακοπή λειτουργίας του nord stream 1 για τρεις μέρες στα τέλη,0
49538,2021-09-12,λοβέρδος  κατά συριζα που... ψήφισε παπανδρέου,0
59944,2022-03-02,θεσσαλονίκη: ακροδεξιοί κύκλοι και πυρήνες οπαδικής βίας σε,0
28777,2020-05-19,τα σκατά δεν θαμπώνουν τα διαμάντια,0
44194,2021-06-15,συνελήφθησαν οι διαρρήκτες του γραφείου του ευ. τσακαλώτου,0
46876,2021-07-29,tvxs σινεμά: η επιστροφή του νάιτ σιάμαλαν,0
53701,2021-11-18,κοροναϊός: δραματικές προβλέψεις για 300.οοο επιπλέον νεκρούς,0
33549,2020-12-17,δανία: ποινικοποιείται το σεξ χωρίς ρητή συναίνεση,0
69687,2022-08-27,προς αναβολή η επιτροπή θεσμών και διαφάνειας;,0
58885,2022-02-15,πως θα επηρεάσει ελλάδα και ευρώπη ενδεχόμενη ρωσική εισβολή,0
29664,2020-06-04,καταστροφική η νεροποντή στο άγιο όρος [βίντεο],0
69145,2022-08-18,κούλογλου: η κυβέρνηση «επαναπροώθησε» τη νησίδα,0
54041,2021-11-24,πείραμα με ανθρώπινα βλαστοκύτταρα αντέστρεψε τον διαβήτη,0
50190,2021-09-23,παυλάκης: δυναμική ρελάνς της πανδημίας,0
38734,2021-03-12,αλέξης τσίπρας: καταθέτουμε πρόταση για ανοιχτά και ασφαλή,0
57080,2022-01-14,covid-19: ανοίγει σήμερα η πλατφόρμα για τα αντιικά χάπια,0
67070,2022-07-07,εδδα: καταδίκη για το ναυάγιο στο φαρμακονήσι,0
28127,2020-04-30,ξένη δημητρίου στην προανακριτική για ράικου και αγγελή,0
36779,2021-02-09,super league: εγκρίθηκε η προκήρυξη ξεκινάει το πρωτάθλημα,0
32976,2020-11-12,βόλος: τέσσερα κρούσματα σε εργαζόμενους του γηροκομείου,0
34283,2020-12-31,επίσκεψη της πτδ στο «σωτηρία»,0
61802,2022-04-04,ρωσία: ζητά έκτακτη σύγκληση σα του οηε,0
54917,2021-12-08,διπλασιάστηκαν μέσα σε 20 ημέρες οι εισαγωγές στα νοσοκομεία,0
70112,2022-09-02,ο ρωσικός στρατός στη λευκορωσία,0
46421,2021-07-22,νέα επιστολή μαθητή προς κεραμέως,0
47263,2021-08-04,φουρθιώτης: είχε ζητήσει διαπίστευση από τη βουλή,0
51968,2021-10-20,«πανδημία covid-19 και οι σύγχρονες απειλές στη δημόσια υγεία»,0
30962,2020-07-04,καταγγελία των εργαζομένων στο «αγία όλγα»,0
51616,2021-10-15,κένυα: ξυλοκόπησαν μέχρι θανάτου τον «βαμπίρ» των παιδιών,0
58108,2022-01-30,καταγγελία πολάκη: «πήρε ο φουρθιώτης τα 180.00 από πρόγραμμα,0
37101,2021-02-14,η βία πίσω από την κρυφή διαστροφική γοητεία της μπουρζουαζίας,0
48968,2021-09-03,η μαρτυρία του θύματος της αστυνομικής βίας στη ν. σμύρνη,0
67125,2022-07-07,"ο μητσοτάκης χωρίς auto que, απέναντι στο αντι-νδ μέτωπο",0
32434,2020-10-04,κλείνουν οι λαϊκές αγορές στη λάρισα,0
68218,2022-07-29,"ρένα βλαχοπούλου: ανεπανάληπτη κωμικός, ταλαντούχα σόουγουμαν",0
34841,2021-01-09,κορονοϊός: καλπάζει η θετικότητα σε εννέα περιοχές,0
33597,2020-12-17,ένταση στο κιναλ για την «προοδευτική διακυβέρνηση»,0
53814,2021-11-20,"ιωνικός-αστέρας τρίπολης 1-1, 10η αγωνιστική super league 1",0
37051,2021-02-12,σεμπάστιαν κουρτς: η άνοδος και η πτώση του «αστεριού»,0
36222,2021-01-30,στα «μαύρα» η αγορά μετά το «κόκκινο» της αττικής,0
35909,2021-01-25,πρωτιά της opel hellas σε μια opel που αλλάζει,0
64002,2022-05-17,"πας γιάννινα-άρης 0-3, για την 10η αγωνιστική των playoffs",0
55586,2021-12-17,κοροναϊός: έτσι γινόταν η «διαλογή» ασθενών για διασωλήνωση,0
48521,2021-08-26,"δέντρο έπεσε σε εστιατόριο, όπου δειπνούσαν πάιατ και μενέντεζ",0
45537,2021-07-07,σήμα κινδύνου από εστιάτορες: τι ζητάνε από τον μητσοτάκη,0
66770,2022-07-02,γεωργιάδης: καμία μείωση του ειδικού φόρου στα καύσιμα,0
35548,2021-01-20,tvxs podcast: ο επικίνδυνος κύριος ιερώνυμος,0
57239,2022-01-17,πλήγμα για το κράτος των «αρίστων» οι γκρίζοι τίτλοι σπουδών,0
41334,2021-04-27,pfizer: χάπι κατά του κοροναϊού ενδεχομένως και μέσα στο 2021,0
27681,2020-04-23,μόνο plan a έχει η κυβέρνηση για την α’ κατοικία,0
27958,2020-04-28,θετικές στον κοροναϊό τρεις εργαζόμενες στο αχεπα,0
26769,2020-04-04,opel: ηλεκτρικά αυτοκίνητα με παρελθόν και μέλλον,0
70201,2022-09-04,πώς ο πούτιν άλλαξε τον κόσμο με την εισβολή στην ουκρανία,0
43724,2021-06-07,γερμανία - πανδημία: «περιοχή κινδύνου» και πάλι κύπρος,0
59006,2022-02-16,"ψυχραιμία κ. λυμπέρη! καταργήθηκε ένα αει, φέρατε ένα ιεκ",0
42491,2021-05-16,αυστρία: σκάνδαλο απειλεί την καγκελαρία κούρτς,0
61799,2022-04-04,"ταινίες της ημέρας: μία ταινία του ζαν γιμού, «ο λύκος της wall",0
64234,2022-05-20,οι ηπα στέλνουν 40 δισ. δολάρια για όπλα στην ουκρανία,0
38880,2021-03-16,κρίσιμα ερωτήματα για την «ειδική άδεια» στον αδ. γεωργιάδη,0
35140,2021-01-14,h.π.α.: «σκληρή» πόλωση σε πολιτικό και κοινωνικό επίπεδο,0
44377,2021-06-17,"συγκίνηση, τιμή και ζεστό χειροκρότημα για τον έρικσεν [βίντεο]",0
41088,2021-04-22,αεκ-παναθηναϊκός 1-1 για την 5η αγωνιστική των play-off,0
35757,2021-01-22,ανοίγουν την 1η φεβρουαρίου γυμνάσια και λύκεια,0
65451,2022-06-07,αζίζ νεσίν: πολεμώντας για τη δημοκρατία...,0
69249,2022-08-20,"τουρκία: 15 νεκροί, 22 τραυματίες σε τροχαίο",0
33694,2020-12-19,spiegel: πολύ λιγότερα εμβόλια απ' όσα χρειάζεται αγόρασε η εε,0
33087,2020-12-05,ποντάρουν σε συνταγές του 1960 για την υπέρβαση της κρίσης,0
49736,2021-09-15,δεθ: τα οκτώ σημεία της φώφης γεννηματά,0
50200,2021-09-23,η δωρεά των 10 εκατ. δολαρίων από τη σαουδική αραβία,0
40000,2021-04-03,τζανάκης: θα έχουμε τετραψήφια νούμερα κρουσμάτων όλο τον μάρτιο,0
36998,2021-02-12,καλύτεροι χειμερινοί προορισμοί για εκδρομές τα σαββατοκύριακα,0
59173,2022-02-18,ουκρανία: εκκενώνεται το ντονιέτσκ,0
40297,2021-04-10,νόμπελ ιατρικής: στους ντέιβιντ τζούλιους και αρντέμ παταπουτιάν,0
29792,2020-06-06,κατηγορία για παράβαση καθήκοντος στον περιφερειάρχη ν. αιγαίου,0
67863,2022-07-23,καλαμάτα: σε εξέλιξη η πυρκαγιά στην περιοχή ακριτοχώρι,0
51930,2021-10-20,αντάρτικο από έξι ευρωβουλευτές στις βρυξέλλες,0
59539,2022-02-24,ουκρανία: οβίδα έπληξε νοσοκομείο,0
43603,2021-06-05,"υπόθεση κορρέ, γράφει η φωτεινή λαμπρίδη",0
42846,2021-05-22,φοίβος δεληβοριάς: νοσηρή νοοτροπία το κλείσιμο του εμπρος,0
64428,2022-05-23,"μπάιντεν: αν η κίνα επιτεθεί στην ταϊβάν, οι ηπα θα απαντήσουν",0
30005,2020-06-15,το κλασικό ιταλικό βιβλίο ζωντανεύει μοναδικά στην μεγάλη οθόνη,0
38251,2021-03-05,«στρατηγοί με παντόφλες» ονειρεύονται πραξικόπημα,0
50774,2021-10-02,συγκλονιστική εξομολόγηση μοθωναίου για σεξουαλική κακοποίηση,0
41724,2021-05-03,αρεπογαγίτες:ένωση δικαστών εισαγγελέων για ανακοίνωση κουφοντίνα,0
54136,2021-11-25,ενας κόσμος βίας κατά των γυναικών - ένας κόσμος αποτυχίας,0
64906,2022-05-30,γιατί οι άνθρωποι τρώνε τόσο πολύ κρέας;,0
41349,2021-04-27,10.000 νεκροί και ξεχασμένοι,0
39913,2021-04-02,με διαμαρτυρία υποδέχθηκαν οι υγειονομικοί τον μητσοτάκη στο κατ,0
42421,2021-05-14,«ζωώδες» βλέμμα...,0
57675,2022-01-24,κλειστό αύριο το δημόσιο – σύσταση για τηλεργασία,0
36213,2021-01-30,το σεη καταγγέλλει κιμούλη και σπυρόπουλο,0
51664,2021-10-16,noor one: οι εισαγγελείς δεν βάζουν ν την υπόθεση στο αρχείο,0
64575,2022-05-24,«ελληνικη ανατροπη» και επίσημα με τον πάρι κουρτζίδη,0
47351,2021-08-06,επιστρέφει η μουσική στην εστίαση,0
63298,2022-05-02,λεκές στο υπέρκομψο κοστούμι μητσοτάκη,0
41956,2021-05-07,χαλκιδική: «νονοί» της νύχτας πυροβόλησαν 20χρονο,0
64741,2022-05-27,μαυροειδάκος: «είναι λογικό να υπάρχουν και τραυματισμοί»,0
69685,2022-08-27,δεν κάνει πίσω ο μητσοτάκης - παίζει τη χώρα για το κεφάλι του,0
52084,2021-10-22,νέο μπαράζ επιθέσεων κατά γ. παπανδρέου από φιλοκυβερνητικό τύπο,0
43873,2021-06-10,«επιδημία» απωλειών πληροφοριοδοτών «χτυπά» την cia,0
26985,2020-04-13,στα 99 τα συνολικά θύματα του κοροναϊού,0
40362,2021-04-10,μητέρα μυρτώς: το ελληνικό κράτος δεν φέρθηκε σωστά,0
46115,2021-07-16,έρχεται η «ψυχρή λίμνη» και φέρνει βροχές και καταιγίδες,0
70207,2022-09-04,επεισόδια νέας σμύρνης: την απαλλαγή του «ινδιάνου»,0
64673,2022-05-26,"πέθανε το ιδρυτικό στέλεχος των depeche mode, άντι φλέτσερ",0
39760,2021-03-31,έκτακτες ανακοινώσεις χαρδαλιά για σταδιακή άρση lockdown,0
54817,2021-12-06,μία «μεθυστική ταινία» από τον σπουδαίο δανό σκηνοθέτη,0
34031,2020-12-24,συναγερμός και στη δανία για τη μετάλλαξη του κοροναϊού,0
33353,2020-12-14,νέα υόρκη: πυροβολισμοί σε καθολική εκκλησία,0
32988,2020-11-12,ψηφίστηκε το νομοσχέδιο του υπ. πολιτισμού για τις αρχαιότητες,0
50822,2021-10-02,λαύριο-αεκ 90-85 για τα προημιτελικά του κυπέλλου μπάσκετ,0
28569,2020-05-15,εμπαιγμός άδωνι για το μειωμένο ενοίκιο,0
68198,2022-07-29,μισόλογα κυβέρνησης για ελληνικός χρυσός - ταμείο ανάκαμψης,0
46910,2021-07-30,έγκλημα στη βενιζέλου: η αλήθεια πίσω από τα κυβερνητικά ψέματα,0
35288,2021-01-16,fake green: πως το «πράσινο ξέπλυμα» καταστρέφει τον πλανήτη,0
66608,2022-06-30,ντοκιμαντέρ ερευνά τις καταγγελίες σε βάρος του κέβιν σπέισι,0
45400,2021-07-04,θεσσαλονίκη: συμβολική κατάληψη του ολύμπιον από φοιτητές,0
56654,2022-01-05,συγκέντρωση στο σύνταγμα για την πρωτομαγιά,0
64243,2022-05-20,τι προβλέπει η συμφωνία της εε για τον ανεφοδιασμό,0
61544,2022-03-31,τρέχει εκ των υστέρων για μείωση φπα σε τρόφιμα η κυβέρνηση,0
35093,2021-01-13,«μπάχαλο» με τους εμβολιασμούς καταγγέλλουν οι εργαζόμενοι,0
66186,2022-06-23,ιερός πόλεμος για τους άγιους ισίδωρους: τα «θαύματα» και απάτες,0
43065,2021-05-26,ψήφος απόδημων: κάτω από τον «πήχυ» 200 ψήφων νομοσσχέδιο βορίδη,0
48678,2021-08-29,θεσσαλονίκη: νεκρός 40χρονος πεζός σε τροχαίο στην τσιμισκή,0
32467,2020-10-05,ξανά σε απεργία πείνας ο βασίλης δημάκης,0
47148,2021-08-03,χωρίς τα social media ίσως να μη γνωρίζαμε τι έγινε στη ν. σμύρνη,0
28803,2020-05-19,βολές παπαγγελόπουλου στη  συζήτηση για διεύρυνση κατηγορητηρίου,0
36521,2021-02-05,χορηγοί των συντηρητικών πληρώνουν τα προσωπικά έξοδα του τζόνσον,0
69046,2022-08-16,η τακτική του ψόφιου κοριού και η κάθαρση,0
63139,2022-04-29,η μήτρα και τα εξαρτήματα,0
57842,2022-01-26,καιρός: 370.000 ψάρια 12 ειδών πέθαναν από το κρύο,0
37974,2021-02-27,πάρνηθα: συναγερμός για ορειβάτη που χάθηκε σε φαράγγι,0
64926,2022-05-30,"μετά τον πούτιν, ερντογάν και ζελένσκι συζήτησαν",0
50761,2021-10-02,lockdown στην αττική:ανοιχτά τα ανθοπωλεία αυτό το σαββατοκύριακο,0
51923,2021-10-20,ο «σοβαρός» βελόπουλος στο προσκήνιο,0
68015,2022-07-26,ουκρανία: το κίεβο έχει χάσει τον έλεγχο του 20% της χώρας,0
51490,2021-10-14,ο «μπάλλος» έπληξε και την βουλή,0
54690,2021-12-04,πότε ανοίγει η πλατφόρμα εμβολιασμού για τις ηλικίες 50 - 59,0
51628,2021-10-15,«λευκός καπνός» στη γερμανία για πρώτη συμφωνία κυβέρνησης,0
30409,2020-06-22,νέα καταγγελία για παράνομο pushback προσφύγων [βίντεο],0
35443,2021-01-19,η εκπρόσωπος τύπου του κιναλ δέχθηκε σεξουαλική παρενόχληση,0
60472,2022-03-15,λάμπρος κωνσταντάρας: κωμικός με το δικό του δράμα,0
35968,2021-01-26,στο μάτι του κυκλώνα το μαθητικό δυναμικό των επαλ,0
57123,2022-01-15,"τα ζόμπι επιστρέφουν, κύριε μητσοτάκη",0
65287,2022-06-05,ουκρανία: η ρωσία θέλει να πέσει το αζοφστάλ ως τις 9 μαΐου,0
46594,2021-07-25,στα χνάρια τραμπ ο μπάιντεν έναντι της κούβας,0
43455,2021-06-03,νέα δημοσκόπηση gpo για τα «νεα»,0
36949,2021-02-11,κοροναϊός: από ρεκόρ σε ρεκόρ - στα 6.700 τα κρούσματα,0
49432,2021-09-11,ποιο μήνυμα στέλνει ο τσίπρας με το «think tanκ» των τεχνοκρατών,0
61238,2022-03-27,ιατροδικαστής λέων για πάτρα: εγκληματική ενέργεια,0
45355,2021-07-04,εμα για το εμβόλιο της astrazeneca: συνδέεται με θρόμβωση αλλά...,0
48221,2021-08-21,άγριες συμπλοκές στην αυστραλία σε διαδηλώσεις κατά του lockdown,0
58637,2022-02-08,η κλιματική αλλαγή μπορεί να φέρει το τέλος της ανθρωπότητας,0
52414,2021-10-27,"θράκη:αναστολή λειτουργίας σε περιφερειακά ιατρεία, κέντρα υγείας",0
57846,2022-01-26,έσπασαν τα νερά εγκύου που ήταν εγκλωβισμένη στην αττική οδό,0
68307,2022-07-31,ιταλία: ο πούτιν... ανέτρεψε την κυβέρνηση ντράγκι;,0
70461,2022-09-08,«blue horizon»: ταλαιπωρία για 1.000 επιβάτες από μηχανική βλάβη,0
71565,2022-11-08,«ποιος είναι ο μαλιχούδης;»,0
34482,2021-01-03,έτοιμο το sms στο 13032 και έως τρεις ώρες για ψώνια,0
61532,2022-03-31,πάτρα: «μην εκπλαγείτε αν δείτε ότι υπάρχουν συνεργοί»,0
25884,2020-01-04,η βιάννος αποχαιρετά τον μανώλη γλέζο,0
44708,2021-06-23,προοδευτική διακυβέρνηση. προϋποθέσεις και αντισυριζα μέτωπο,0
28422,2020-05-13,η τui θα καταργήσει 8.000 θέσεις εργασίας,0
26794,2020-04-04,τα καφενεία όλα κλειστά...,0
35999,2021-01-27,επιτροπή ανταγωνισμού: ασφαλιστικά μέτρα και πρόστιμο στο «άργος»,0
44879,2021-06-26,κυκλοφοριακό κομφούζιο στην λ. κηφισίας - τροχαίο,0
65745,2022-06-16,φυλάκιση 20 μηνών με αναστολή η πρόταση για μπλάτερ - πλατινί,0
43457,2021-06-03,αλ. τσίπρας στην ελασσόνα,0
35882,2021-01-25,αντιδράσεις για απόψεις υποψήφιας βουλεύτριας νδ για μπεκατώρου,0
26199,2020-02-05,πολύ κουβέντα για το παμε. ο συριζα όμως που ήταν;,0
51640,2021-10-15,εύβοια: νεκρός εντοπίστηκε ο 70χρονος  που αγνοούνταν,0
45547,2021-07-07,υπόθεση λιγνάδη: γιατί πανηγυρίζει ο μπαμπινιώτης;,0
59174,2022-02-18,κορονοϊός: ακόμη 88 νεκροί - σημαντική μείωση των διασωληνωμένων,0
48638,2021-08-29,κορoνοϊός: κόπωση και αδυναμία ακόμα και έναν χρόνο μετά,0
40453,2021-04-12,κορονοϊός: σταθερά ψηλά οι θάνατοι και οι διασωληνωμένοι,0
55734,2021-12-20,revenge porn: εισαγγελική παρέμβαση για βίντεο από παναγιωτόπουλο,0
52868,2021-11-04,"κορονοϊός: 1.718 νέα κρούσματα, 780 διασωληνωμένοι και 52 νεκροί",0
62859,2022-04-25,συμβόλαιο θανάτου στη βοιωτία: εκτέλεσαν βαρυποινίτη,0
70836,2022-10-05,βίντεο από την στιγμή της δολοφονίας του έιντριαν πέιν,0
51533,2021-10-14,νορβηγία: ομολόγησε ο δράστης της φονικής επίθεσης με τόξο,0
47672,2021-08-11,α.λινού: «θα γλιτώναμε 3.000 θανάτους,0
69307,2022-08-21,πασοκ/κιναλ: να ειπωθεί όλη η αλήθεια στους έλληνες πολίτες,0
54198,2021-11-26,η ψυχή της πολιτικής συλλογικότητας,0
59991,2022-03-03,δίκη λιγνάδη: τι κατέθεσε ο 27χρονος που καταγγέλλει βιασμό του,0
32344,2020-09-12,μήτε το χαρακίρι σε σώζει αλ.τσίπρα,0
48152,2021-08-20,galileo: αρχίζει το «σαφάρι» εξωγήινων «τεχνο-υπογραφών»,0
39248,2021-03-22,"«νερό για ζωή, όχι για κέρδος!»: δραματική έκκληση συλλογικοτήτων",0
41397,2021-04-28,«βαριά» η δικογραφία για φουρθιώτη,0
31788,2020-08-04,πώς να απολυμάνουμε την κουζίνα του σπιτιού και τις τροφές μας,0
35442,2021-01-19,tvxs cinema: ποιες ταινίες αξίζει να δούμε σήμερα,0
59932,2022-03-02,μετρό θεσσαλονίκης: μετά την καταστροφή των αρχαίων και το πάρτι,0
34509,2021-01-04,άδωνις κατά τσιόδρα: πως χάθηκε η αξιοπιστία των επιδημιολόγων,0
48921,2021-09-02,"πέθανε η τραγουδίστρια ιδρυτικό μέλος των supremes, mary wilson",0
26829,2020-04-05,τι είπε ο πέτσας για τους καλλιτέχνες,0
68090,2022-07-27,αντίδραση κομισιόν για υπόθεση ανδρουλάκη,0
68869,2022-08-13,η κυβέρνηση κούνησε οριστικά το μαντήλι στους δημοκράτες,0
63720,2022-05-08,θάνατος 3χρονου κοριτσιού στο θριάσιο,0
64604,2022-05-25,καταγγελία: οι ελληνικές αρχές αρνούνται να διασώσουν πρόσφυγες,0
42261,2021-05-11,"οι ταινίες της ημέρας: κλασικός βισκόντι, «το τελευταίο σημείωμα»",0
66196,2022-06-23,mad video music awards: οι διοργανωτές,0
41614,2021-05-02,οι αδελφοί καραμαζόφ από το μπαλέτο άιφμαν στο christmas theater,0
41739,2021-05-04,λάρισα: 80χρονος αυτοκτόνησε στο νοσοκομείο με το κορδόνι,0
57355,2022-01-19,σοκ στην κολομβία για τη δολοφονία 14χρονου αυτόχθονα ακτιβιστή,0
60015,2022-03-03,μητσοτάκης: θα στείλουμε στρατό στις γειτονικές χώρες της,0
36475,2021-02-04,συναγερμός στο καπιτώλιο: αυτοκίνητο έπεσε στα κιγκλιδώματα,0
51192,2021-10-10,η «σκιαμαχία» του βασίλη νάστου,0
45255,2021-07-02,αεκ-άρης 0-2 για την 21η αγωνιστική της super league,0
47906,2021-08-16,τρίτη 17/8: σε ποιες περιοχές υπάρχει κίνδυνος πυρκαγιάς,0
64249,2022-05-20,ίδρυμα σταύρος νιάρχος: ανακαλεί δωρεά από το υπουργείο,0
65426,2022-06-07,farm fatale: εικόνα από το μέλλον(;),0
70551,2022-10-01,"σε οριακό σημείο η «αυγη»: η εθελούσια έξοδος, οι αντιδράσεις",0
69365,2022-08-22,επειδή είναι δύσκολο ν’ αγαπάς,0
34718,2021-01-07,για την υποχρεωτικότητα του εμβολιασμού,0
59457,2022-02-23,σε πολιτικό και οικονομικό κλοιό ο κυριάκος μητσοτάκης,0
32867,2020-11-06,δολοφονία φλόιντ: ελεύθερος με εγγύηση ένας από τους αστυνομικούς,0
70803,2022-10-05,αρκουδάκι περιέθαλψε ο  αρκτούρος,0
52946,2021-11-06,ένωση δικαστών και εισαγγελέων κατά εργασιακού νομοσχεδίου,0
29916,2020-06-13,τέσσερα νέα κρούσματα κορονοϊού το τελευταίο 24ωρο,0
37439,2021-02-18,και η σεμίνα διγενή κατά μενδώνη,0
65984,2022-06-20,ρωσία: 7.000 μιθοφόροι από 64 χώρες στο πλευρό των ουκρανών,0
62144,2022-04-13,κορονοϊός - εμβολιασμός: ανοίγει η πλατφόρμα της 4ης δόσης,0
67198,2022-07-13,σρι λάνκα: σε κατάσταση εκτάκτου ανάγκης η χώρα,0
63798,2022-05-13,αιγάλεω: άνδρας απειλεί να αυτοκτονήσει,0
59028,2022-02-16,η ουκρανία και το νέο «ψυχροπολεμικό» στάτους δύσης-ρωσίας,0
60215,2022-03-07,έλεγχος γεωργιάδη αβραμόπουλου για «αδιευκρίνιστα ποσά»,0
29237,2020-05-25,"ο χαφτάρ υποχωρεί, η αθήνα ανησυχεί",0
50371,2021-09-25,"λιγνάδης: επιστολή από μηνυτή του προς τον αδελφό του, γιάννη",0
72037,2022-12-08,"σεισμός 3,4 ρίχτερ στην κρήτη",0
42247,2021-05-11,εκπρόσωπος ιεράς συνόδου για εγκύκλιο και κυβέρνηση,0
35312,2021-01-16,τρία προβλήματα σχετικά με τον μάκη βορίδη,0
47647,2021-08-11,"μια «δεύτερη ζωή», μετά το σύμπαν;",0
42308,2021-05-12,γουόλτ ντίσνεϊ: ο «σκοτεινός βασιλιάς» ενός θαυμαστού κόσμου,0
61958,2022-04-06,η ηθοποιός μαρία μπονίκου είναι το θύμα του φόνου στην αίγινα,0
34582,2021-01-05,"nissan storiez: το μήλο, κάτω από την μηλιά θα πέσει…",0
33923,2020-12-23,«συνθήκες αστεγίας» και στερήσεις για χιλιάδες πρόσφυγες,0
41500,2021-04-29,tvxs σινεμά: προτάσεις για την μεγάλη πέμπτη,0
65615,2022-06-14,σε ονομαστική ψηφοφορία το νομοσχέδιο για τη λαρκο,0
59010,2022-02-16,έλληνας ομογενής στο κίεβο: ««δεν ασχολείται κανείς με τους,0
28507,2020-05-14,παρέμβαση με σκέρτσο και νάζι...,0
59160,2022-02-18,conference league play-offs: τα αποτελέσματα των πρώτων αγώνων,0
55209,2021-12-12,το διχαστικό ανάθεμα της εκκλησίας στον βενιζέλο,0
32791,2020-11-05,ο δυναμίτης του ροκ εντ ρολ,0
66627,2022-06-30,ο ερντογάν σηκώνει την μπάνκα ευρώπης και ηπα,0
53207,2021-11-10,"nations league: ισπανία-γαλλία 1-2, τελικός",0
36813,2021-02-09,κούλογλου για μίκη θεοδωράκη: ο τελευταίος των μεγάλων,0
29461,2020-05-28,ανάγνωση του κορανιού στη αγία σοφία ανακοίνωσε ο ερντογάν,0
54970,2021-12-09,τρεις τραυματίες από αδέσποτες σφαίρες στο γκάζι,0
49743,2021-09-15,διεκόπη για τις 30 σεπτεμβρίου η δίκη της  ιωάννας,0
46203,2021-07-18,ποξ:η μύκονος ήταν το πρώτο καμπανάκι,0
46036,2021-07-15,παππάς: παραδοχή κελέτση για πολιτικά κίνητρα στην προανακριτική,0
29050,2020-05-22,solaris urbino electric: τα ηλεκτρικά λεωφορεία κερδίζουν έδαφος,0
47263,2021-08-04,φουρθιώτης: είχε ζητήσει διαπίστευση από τη βουλή,0
71277,2022-11-04,η βασική προϋπόθεση για το αντιπολεμικό δημοκρατικό μέτωπο,0
66399,2022-06-26,φωτιά στην ύδρα – σε ύφεση η πυρκαγιά στο άγιον όρος,0
40159,2021-04-07,ρεκόρ σημείωσε ο πρώτος φετινός καύσωνας,0
69998,2022-08-31,madrugada: τραγούδια γεμάτα πάθος και εξομολογητική ειλικρίνεια,0
66429,2022-06-27,διεθνείς οργανώσεις απαιτούν έρευνα για το αιματοκύλισμα,0
45093,2021-06-29,τα κενά της εθνικής στρατηγικής για την ισότητα των λοατκι+,0
43178,2021-05-28,τουρκία: navtex έρευνες στο αιγαίο λίγο πριν άφιξη τσαβούσογλου,0
69383,2022-08-22,"δελτίο επιδείνωσης του καιρού: ισχυρές βροχές, καταιγίδες",0
29494,2020-05-29,νύχτα επεισοδίων στην μινεάπολη - απειλεί με όπλα ο τραμπ,0
30586,2020-06-24,πηγές συριζα: κυβέρνηση παρακράτους και πάλι με μητοστάκη,0
29869,2020-06-07,ένωση εισαγγελέων κατά χρυσοχοΐδη για τις διαδηλώσεις,0
60299,2022-03-08,ενδοοικογενειακή βία: 5.140 περιστατικά στο οκτάμηνο,0
48927,2021-09-02,ανοίγουν οι φάκελοι των καταγγελιών στο σωματείο ελλήνων ηθοποιών,0
32075,2020-09-04,τηλεοπτική μετάδοση: πέμπτη 9 απριλίου στις 23:15 στην ερτ2,0
28062,2020-04-29,γέφυρα… εκλογών;,0
50616,2021-09-29,λα πάλμα: η λάβα του ηφαιστείου έφτασε στον ωκεανό,0
56910,2022-01-09,το καραμανλικό σοκ των ανωγείων κλονίζει τον μητσοτάκη,0
57253,2022-01-17,οι καλύτερες ταινίες του 2021 από την πανελλήνια ένωση κριτικών,0
56042,2021-12-25,άνδρας εισέβαλε στο κάστρο του ουίνδσορ στο λονδίνο,0
49113,2021-09-06,ο λοβέρδος ως τσόντα του μητσοτάκη,0
42301,2021-05-12,"super league 2, αποτελέσματα, βαθμολογίες 6ης αγωνιστικής",0
65813,2022-06-17,βαρουφάκης για ασάνζ: «πρώτα ήρθαν για τον τζούλιαν»,0
42104,2021-05-09,πρόγραμμα διετίας από τον μητσοτάκη στην δεθ: ζητείται διαφυγή,0
26257,2020-02-06,μάρτιν σκορσέζε:κατέγραψε σε μικρού μήκους την περίοδο καραντίνας,0
